VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,cbd_congestion_fee
2,2025-11-01 12:46:25,2025-11-01 13:14:12,1,9.32,1,N,138,186,1,40.8,5.0,0.5,11.5,6.94,1.0,70.74,2.5,1.75,0.75
1,2025-11-01 12:16:31,2025-11-01 12:34:05,1,4.6,1,N,261,255,1,23.3,3.25,0.5,7.0,0.0,1.0,35.05,2.5,0.0,0.75
1,2025-11-01 12:01:47,2025-11-01 12:06:27,1,0.7,1,N,137,137,1,6.5,3.25,0.5,0.0,0.0,1.0,11.25,2.5,0.0,0.75
1,2025-11-01 12:10:32,2025-11-01 12:14:09,1,0.3,1,N,107,234,2,5.1,3.25,0.5,0.0,0.0,1.0,9.85,2.5,0.0,0.75
1,2025-11-01 12:17:09,2025-11-01 12:31:45,1,1.9,1,N,234,230,1,14.2,3.25,0.5,3.75,0.0,1.0,22.7,2.5,0.0,0.75
1,2025-11-01 12:33:18,2025-11-01 12:43:53,1,0.7,1,N,230,48,1,10.7,3.25,0.5,3.05,0.0,1.0,18.5,2.5,0.0,0.75
2,2025-11-01 12:22:10,2025-11-01 12:32:30,1,1.78,1,N,236,162,1,12.1,0.0,0.5,3.37,0.0,1.0,20.22,2.5,0.0,0.75
2,2025-11-01 12:36:01,2025-11-01 12:45:53,1,1.63,1,N,162,234,1,11.4,0.0,0.5,3.23,0.0,1.0,19.38,2.5,0.0,0.75
2,2025-11-01 12:50:56,2025-11-01 13:03:32,1,1.16,1,N,113,125,1,12.1,0.0,0.5,3.37,0.0,1.0,20.22,2.5,0.0,0.75
2,2025-11-01 12:15:57,2025-11-01 12:35:10,4,2.45,1,N,68,144,1,18.4,0.0,0.5,6.95,0.0,1.0,30.1,2.5,0.0,0.75
2,2025-11-01 12:11:17,2025-11-01 12:17:32,1,0.49,1,N,90,186,1,7.2,0.0,0.5,2.39,0.0,1.0,14.34,2.5,0.0,0.75
2,2025-11-01 12:48:49,2025-11-01 13:03:02,1,1.6,1,N,186,114,1,13.5,0.0,0.5,3.65,0.0,1.0,21.9,2.5,0.0,0.75
2,2025-11-01 12:12:02,2025-11-01 12:17:16,1,0.81,1,N,141,236,1,7.2,0.0,0.5,2.24,0.0,1.0,13.44,2.5,0.0,0.0
2,2025-11-01 12:24:29,2025-11-01 12:31:53,1,1.17,1,N,236,237,1,9.3,0.0,0.5,1.0,0.0,1.0,14.3,2.5,0.0,0.0
2,2025-11-01 12:33:27,2025-11-01 12:51:19,1,2.93,1,N,237,68,1,17.7,0.0,0.5,4.49,0.0,1.0,26.94,2.5,0.0,0.75
1,2025-11-01 12:18:47,2025-11-01 12:23:28,1,0.6,1,N,43,236,1,6.5,2.5,0.5,2.1,0.0,1.0,12.6,2.5,0.0,0.0
2,2025-11-01 12:16:30,2025-11-01 12:27:03,1,1.03,1,N,48,161,2,10.0,0.0,0.5,0.0,0.0,1.0,14.75,2.5,0.0,0.75
2,2025-11-01 12:49:15,2025-11-01 12:59:25,1,1.65,1,N,262,238,1,11.4,0.0,0.5,3.08,0.0,1.0,18.48,2.5,0.0,0.0
2,2025-11-01 12:02:52,2025-11-01 12:10:28,1,0.69,1,N,162,237,1,8.6,0.0,0.5,2.67,0.0,1.0,16.02,2.5,0.0,0.75
2,2025-11-01 12:36:10,2025-11-01 13:10:14,1,9.13,1,N,142,33,1,42.9,0.0,0.5,11.91,0.0,1.0,59.56,2.5,0.0,0.75
1,2025-11-01 12:28:39,2025-11-01 12:35:58,0,1.6,1,N,238,166,1,10.0,2.5,0.5,2.8,0.0,1.0,16.8,2.5,0.0,0.0
2,2025-11-01 12:19:55,2025-11-01 12:34:16,1,1.58,1,N,246,161,1,13.5,0.0,0.5,3.65,0.0,1.0,21.9,2.5,0.0,0.75
2,2025-11-01 12:39:00,2025-11-01 13:08:13,1,3.36,1,N,163,163,1,25.4,0.0,0.5,5.0,0.0,1.0,35.15,2.5,0.0,0.75
2,2025-11-01 12:02:06,2025-11-01 12:14:38,1,2.27,1,N,79,233,1,14.9,0.0,0.5,5.89,0.0,1.0,25.54,2.5,0.0,0.75
2,2025-11-01 12:17:52,2025-11-01 12:46:11,1,12.8,1,N,233,178,1,50.6,0.0,0.5,0.0,0.0,1.0,55.35,2.5,0.0,0.75
2,2025-11-01 12:31:11,2025-11-01 12:31:49,1,0.06,1,N,140,140,1,3.0,0.0,0.5,0.0,0.0,1.0,7.0,2.5,0.0,0.0
1,2025-11-01 12:19:29,2025-11-01 12:26:40,1,0.9,1,N,229,170,2,8.6,3.25,0.5,0.0,0.0,1.0,13.35,2.5,0.0,0.75
1,2025-11-01 12:28:56,2025-11-01 12:51:28,1,1.8,1,N,137,246,1,19.1,3.25,0.5,23.85,0.0,1.0,47.7,2.5,0.0,0.75
2,2025-11-01 12:07:35,2025-11-01 12:26:54,2,2.11,1,N,239,237,1,17.7,0.0,0.5,4.49,0.0,1.0,26.94,2.5,0.0,0.75
2,2025-11-01 12:04:04,2025-11-01 12:24:52,5,2.15,1,N,234,144,1,18.4,0.0,0.5,4.63,0.0,1.0,27.78,2.5,0.0,0.75
1,2025-11-01 12:56:21,2025-11-01 13:13:38,1,2.2,1,N,68,162,1,10.7,3.25,0.5,3.1,0.0,1.0,18.55,2.5,0.0,0.75
2,2025-11-01 12:18:58,2025-11-01 12:43:30,1,4.66,1,N,230,231,1,27.5,0.0,0.5,6.45,0.0,1.0,38.7,2.5,0.0,0.75
1,2025-11-01 12:03:18,2025-11-01 12:13:45,1,1.9,1,N,142,238,1,11.4,3.25,0.5,3.25,0.0,1.0,19.4,2.5,0.0,0.75
1,2025-11-01 12:24:54,2025-11-01 12:44:19,1,3.6,1,N,238,68,1,19.1,3.25,0.5,4.75,0.0,1.0,28.6,2.5,0.0,0.75
2,2025-11-01 12:30:25,2025-11-01 12:41:04,1,1.49,1,N,263,238,1,12.1,0.0,0.5,3.22,0.0,1.0,19.32,2.5,0.0,0.0
7,2025-11-01 12:07:10,2025-11-01 12:07:10,1,0.59,1,N,143,142,1,8.6,0.0,0.5,2.52,0.0,1.0,15.12,2.5,0.0,0.0
7,2025-11-01 12:26:44,2025-11-01 12:26:44,1,2.06,1,N,48,238,2,12.8,0.0,0.5,0.0,0.0,1.0,17.55,2.5,0.0,0.75
7,2025-11-01 12:49:20,2025-11-01 12:49:20,1,1.3,1,N,238,43,1,10.7,0.0,0.5,3.67,0.0,1.0,18.37,2.5,0.0,0.0
1,2025-11-01 12:01:57,2025-11-01 12:25:07,1,8.8,1,N,138,164,1,35.2,10.0,0.5,10.75,6.94,1.0,64.39,2.5,1.75,0.75
2,2025-11-01 12:10:42,2025-11-01 12:26:19,1,2.77,1,N,116,151,1,17.0,0.0,0.5,4.62,0.0,1.0,23.12,0.0,0.0,0.0
2,2025-11-01 12:48:16,2025-11-01 13:08:59,1,4.58,1,N,263,145,1,24.0,0.0,0.5,5.75,0.0,1.0,34.5,2.5,0.0,0.75
2,2025-11-01 12:52:07,2025-11-01 13:03:16,2,1.55,1,N,236,163,1,12.1,0.0,0.5,4.21,0.0,1.0,21.06,2.5,0.0,0.75
2,2025-11-01 12:24:35,2025-11-01 12:32:00,1,1.36,1,N,239,238,1,9.3,0.0,0.5,3.33,0.0,1.0,16.63,2.5,0.0,0.0
2,2025-11-01 12:33:56,2025-11-01 12:38:54,1,0.96,1,N,238,142,1,7.9,0.0,0.5,2.38,0.0,1.0,14.28,2.5,0.0,0.0
2,2025-11-01 12:40:51,2025-11-01 13:11:11,1,4.87,1,N,142,144,1,30.3,0.0,0.5,7.01,0.0,1.0,42.06,2.5,0.0,0.75
2,2025-11-01 12:22:11,2025-11-01 12:32:01,2,0.77,1,N,137,164,1,10.0,0.0,0.5,2.95,0.0,1.0,17.7,2.5,0.0,0.75
1,2025-11-01 12:21:47,2025-11-01 12:29:12,1,1.0,1,N,100,230,2,8.6,3.25,0.5,0.0,0.0,1.0,13.35,2.5,0.0,0.75
1,2025-11-01 12:36:15,2025-11-01 13:03:50,1,2.9,1,N,161,158,1,22.6,3.25,0.5,5.45,0.0,1.0,32.8,2.5,0.0,0.75
2,2025-11-01 12:30:09,2025-11-01 12:49:36,1,2.33,1,N,158,170,1,17.7,0.0,0.5,2.0,0.0,1.0,24.45,2.5,0.0,0.75
2,2025-11-01 12:00:30,2025-11-01 12:22:28,1,8.48,1,N,138,162,1,35.2,5.0,0.5,10.38,6.94,1.0,64.02,2.5,1.75,0.75
2,2025-11-01 12:27:44,2025-11-01 12:47:31,1,2.35,1,N,170,249,1,18.4,0.0,0.5,4.63,0.0,1.0,27.78,2.5,0.0,0.75
2,2025-11-01 12:51:57,2025-11-01 13:07:07,1,1.31,1,N,90,230,2,14.2,0.0,0.5,0.0,0.0,1.0,18.95,2.5,0.0,0.75
2,2025-11-01 12:08:37,2025-11-01 12:12:45,1,0.89,1,N,141,141,1,6.5,0.0,0.5,2.25,0.0,1.0,13.5,2.5,0.0,0.75
2,2025-11-01 12:15:47,2025-11-01 12:19:01,1,0.6,1,N,141,141,1,5.8,0.0,0.5,2.11,0.0,1.0,12.66,2.5,0.0,0.75
2,2025-11-01 12:23:02,2025-11-01 12:32:44,1,1.61,1,N,237,100,1,11.4,0.0,0.5,3.23,0.0,1.0,19.38,2.5,0.0,0.75
2,2025-11-01 12:52:24,2025-11-01 13:12:54,1,1.99,1,N,164,249,2,18.4,0.0,0.5,0.0,0.0,1.0,23.15,2.5,0.0,0.75
2,2025-11-01 12:12:33,2025-11-01 12:17:01,1,0.62,1,N,163,162,1,6.5,0.0,0.5,1.69,0.0,1.0,12.94,2.5,0.0,0.75
2,2025-11-01 12:18:14,2025-11-01 12:38:41,1,2.88,1,N,162,68,1,20.5,0.0,0.5,2.0,0.0,1.0,27.25,2.5,0.0,0.75
2,2025-11-01 12:58:12,2025-11-01 13:12:58,4,1.14,1,N,246,230,2,13.5,0.0,0.5,0.0,0.0,1.0,18.25,2.5,0.0,0.75
1,2025-11-01 12:20:06,2025-11-01 12:59:47,3,18.9,2,N,132,43,1,70.0,4.25,0.5,15.0,6.94,1.0,97.69,2.5,1.75,0.0
2,2025-11-01 12:26:43,2025-11-01 12:35:29,2,3.71,1,N,235,240,2,17.0,0.0,0.5,0.0,0.0,1.0,18.5,0.0,0.0,0.0
2,2025-11-01 12:02:45,2025-11-01 12:15:46,3,3.08,1,N,246,13,1,17.0,0.0,0.5,4.35,0.0,1.0,26.1,2.5,0.0,0.75
2,2025-11-01 12:28:31,2025-11-01 12:31:52,1,0.67,1,N,158,68,1,5.8,0.0,0.5,2.64,0.0,1.0,13.19,2.5,0.0,0.75
2,2025-11-01 12:51:48,2025-11-01 12:55:49,1,0.82,1,N,48,142,1,6.5,0.0,0.5,2.25,0.0,1.0,13.5,2.5,0.0,0.75
2,2025-11-01 12:13:14,2025-11-01 12:18:05,1,0.77,1,N,143,48,1,7.2,0.0,0.5,2.39,0.0,1.0,14.34,2.5,0.0,0.75
2,2025-11-01 12:30:38,2025-11-01 12:48:21,2,1.82,1,N,246,163,1,16.3,0.0,0.5,4.0,0.0,1.0,25.05,2.5,0.0,0.75
1,2025-11-01 12:28:40,2025-11-01 12:40:23,1,2.0,1,N,237,230,2,13.5,3.25,0.5,0.0,0.0,1.0,18.25,2.5,0.0,0.75
1,2025-11-01 12:44:37,2025-11-01 13:05:06,1,2.6,1,N,100,211,1,18.4,3.25,0.5,4.6,0.0,1.0,27.75,2.5,0.0,0.75
1,2025-11-01 12:26:47,2025-11-01 13:04:40,1,11.2,1,N,138,125,1,48.5,10.0,0.5,10.0,6.94,1.0,76.94,2.5,1.75,0.75
2,2025-11-01 12:05:31,2025-11-01 12:05:49,1,0.05,1,N,249,90,2,-3.0,0.0,-0.5,0.0,0.0,-1.0,-7.75,-2.5,0.0,-0.75
2,2025-11-01 12:05:31,2025-11-01 12:05:49,1,0.05,1,N,249,90,2,3.0,0.0,0.5,0.0,0.0,1.0,7.75,2.5,0.0,0.75
2,2025-11-01 12:16:24,2025-11-01 12:29:45,4,1.73,1,N,186,162,1,12.8,0.0,0.5,5.0,0.0,1.0,22.55,2.5,0.0,0.75
2,2025-11-01 12:02:17,2025-11-01 12:20:24,1,2.71,1,N,161,144,1,18.4,0.0,0.5,1.0,0.0,1.0,24.15,2.5,0.0,0.75
2,2025-11-01 12:22:03,2025-11-01 12:39:50,1,3.12,1,N,144,230,1,19.1,0.0,0.5,4.77,0.0,1.0,28.62,2.5,0.0,0.75
2,2025-11-01 12:41:42,2025-11-01 12:47:28,1,0.74,1,N,230,43,1,7.2,0.0,0.5,2.39,0.0,1.0,14.34,2.5,0.0,0.75
2,2025-11-01 12:49:34,2025-11-01 13:08:21,1,1.75,1,N,163,170,2,17.0,0.0,0.5,0.0,0.0,1.0,21.75,2.5,0.0,0.75
2,2025-11-01 12:39:18,2025-11-01 13:04:30,1,9.61,1,N,163,138,1,40.8,5.0,0.5,10.11,0.0,1.0,60.66,2.5,0.0,0.75
2,2025-11-01 12:12:29,2025-11-01 12:24:01,1,2.0,1,N,262,237,2,13.5,0.0,0.5,0.0,0.0,1.0,17.5,2.5,0.0,0.0
2,2025-11-01 12:28:36,2025-11-01 12:31:07,1,0.39,1,N,237,237,1,4.4,0.0,0.5,1.68,0.0,1.0,10.08,2.5,0.0,0.0
2,2025-11-01 12:54:39,2025-11-01 13:20:04,2,3.52,1,N,236,246,1,24.0,0.0,0.5,5.75,0.0,1.0,34.5,2.5,0.0,0.75
7,2025-11-01 12:19:29,2025-11-01 12:19:29,1,1.99,1,N,68,162,1,18.4,0.0,0.5,4.63,0.0,1.0,27.78,2.5,0.0,0.75
7,2025-11-01 12:50:52,2025-11-01 12:50:52,1,3.17,1,N,162,236,1,21.2,0.0,0.5,5.19,0.0,1.0,31.14,2.5,0.0,0.75
2,2025-11-01 12:56:29,2025-11-01 13:16:04,1,2.65,1,N,186,148,1,18.4,0.0,0.5,5.79,0.0,1.0,28.94,2.5,0.0,0.75
2,2025-11-01 12:31:21,2025-11-01 12:43:38,1,1.86,1,N,151,263,1,12.8,0.0,0.5,3.36,0.0,1.0,20.16,2.5,0.0,0.0
2,2025-11-01 11:54:02,2025-11-01 12:24:29,1,12.12,1,N,163,138,1,49.9,5.0,0.5,19.98,6.94,1.0,86.57,2.5,0.0,0.75
2,2025-11-01 12:46:50,2025-11-01 12:55:48,1,0.9,1,N,237,163,1,9.3,0.0,0.5,2.0,0.0,1.0,16.05,2.5,0.0,0.75
2,2025-11-01 12:10:42,2025-11-01 12:41:04,1,9.36,1,N,138,163,1,41.5,5.0,0.5,11.64,6.94,1.0,71.58,2.5,1.75,0.75
2,2025-11-01 12:07:50,2025-11-01 12:41:20,1,3.39,1,N,43,234,1,28.9,0.0,0.5,3.5,0.0,1.0,37.15,2.5,0.0,0.75
2,2025-11-01 12:51:00,2025-11-01 12:58:49,1,1.12,1,N,237,233,1,9.3,0.0,0.5,3.51,0.0,1.0,17.56,2.5,0.0,0.75
2,2025-11-01 12:31:55,2025-11-01 12:39:25,3,0.79,1,N,230,43,1,8.6,0.0,0.5,2.67,0.0,1.0,16.02,2.5,0.0,0.75
2,2025-11-01 12:40:07,2025-11-01 13:01:00,1,2.38,1,N,43,246,1,19.1,0.0,0.5,4.77,0.0,1.0,28.62,2.5,0.0,0.75
7,2025-11-01 12:21:27,2025-11-01 12:21:27,1,1.5,1,N,236,75,1,12.1,0.0,0.5,4.83,0.0,1.0,20.93,2.5,0.0,0.0
7,2025-11-01 12:38:37,2025-11-01 12:38:37,1,0.98,1,N,236,236,1,7.2,0.0,0.5,2.24,0.0,1.0,13.44,2.5,0.0,0.0
7,2025-11-01 12:52:53,2025-11-01 12:52:53,4,0.99,1,N,237,236,1,7.2,0.0,0.5,2.24,0.0,1.0,13.44,2.5,0.0,0.0
7,2025-11-01 12:59:41,2025-11-01 12:59:41,3,0.33,1,N,236,236,2,5.1,0.0,0.5,0.0,0.0,1.0,9.1,2.5,0.0,0.0
2,2025-11-01 12:03:03,2025-11-01 12:08:25,1,0.75,1,N,170,164,2,6.5,0.0,0.5,0.0,0.0,1.0,11.25,2.5,0.0,0.75
2,2025-11-01 12:10:51,2025-11-01 12:23:06,2,0.93,1,N,234,90,2,9.3,0.0,0.5,0.0,0.0,1.0,14.05,2.5,0.0,0.75
2,2025-11-01 12:24:50,2025-11-01 12:35:05,2,1.32,1,N,90,68,1,11.4,0.0,0.5,1.0,0.0,1.0,17.15,2.5,0.0,0.75
2,2025-11-01 12:42:18,2025-11-01 13:01:58,2,2.21,1,N,68,230,1,17.7,0.0,0.5,4.49,0.0,1.0,26.94,2.5,0.0,0.75
2,2025-11-01 12:17:29,2025-11-01 12:27:10,1,1.76,1,N,142,246,1,11.4,0.0,0.5,3.23,0.0,1.0,19.38,2.5,0.0,0.75
2,2025-11-01 12:27:43,2025-11-01 12:36:00,1,0.84,1,N,246,48,1,9.3,0.0,0.5,4.21,0.0,1.0,18.26,2.5,0.0,0.75
2,2025-11-01 12:51:04,2025-11-01 12:57:53,1,0.77,1,N,48,142,1,7.9,0.0,0.5,2.53,0.0,1.0,15.18,2.5,0.0,0.75
1,2025-11-01 12:28:22,2025-11-01 13:27:14,1,22.1,1,N,132,257,1,87.7,1.75,0.5,13.0,0.0,1.0,103.95,0.0,1.75,0.0
2,2025-11-01 12:01:37,2025-11-01 12:08:18,1,0.8,1,N,161,186,1,7.9,0.0,0.5,2.53,0.0,1.0,15.18,2.5,0.0,0.75
2,2025-11-01 12:35:32,2025-11-01 12:40:07,1,0.78,1,N,90,234,1,6.5,0.0,0.5,2.81,0.0,1.0,14.06,2.5,0.0,0.75
2,2025-11-01 12:43:16,2025-11-01 13:10:11,1,2.27,1,N,234,144,1,22.6,0.0,0.5,0.0,0.0,1.0,27.35,2.5,0.0,0.75
2,2025-11-01 12:27:14,2025-11-01 12:52:37,1,2.93,1,N,43,48,1,23.3,0.0,0.5,5.61,0.0,1.0,33.66,2.5,0.0,0.75
2,2025-11-01 12:19:35,2025-11-01 12:32:49,2,1.66,1,N,79,170,1,13.5,0.0,0.5,2.0,0.0,1.0,20.25,2.5,0.0,0.75
2,2025-11-01 12:14:23,2025-11-01 12:22:43,1,1.41,1,N,263,238,1,10.0,0.0,0.5,1.0,0.0,1.0,15.0,2.5,0.0,0.0
2,2025-11-01 12:34:00,2025-11-01 12:54:47,1,5.94,1,N,239,243,1,28.9,0.0,0.5,9.87,0.0,1.0,42.77,2.5,0.0,0.0
1,2025-11-01 12:37:31,2025-11-01 12:51:54,1,1.5,99,N,42,74,1,18.5,0.0,0.5,0.0,0.0,0.0,19.0,0.0,0.0,0.0
1,2025-11-01 12:00:54,2025-11-01 12:06:48,1,0.8,1,N,239,142,1,7.2,2.5,0.5,1.5,0.0,1.0,12.7,2.5,0.0,0.0
1,2025-11-01 12:12:55,2025-11-01 12:19:28,1,0.8,1,N,142,142,1,7.2,3.25,0.5,2.4,0.0,1.0,14.35,2.5,0.0,0.75
1,2025-11-01 12:22:10,2025-11-01 12:30:17,1,1.3,1,N,142,238,1,9.3,2.5,0.5,2.66,0.0,1.0,15.96,2.5,0.0,0.0
1,2025-11-01 12:58:54,2025-11-01 13:06:38,1,1.0,1,N,141,236,1,7.9,2.5,0.5,2.4,0.0,1.0,14.3,2.5,0.0,0.0
2,2025-11-01 12:36:24,2025-11-01 12:59:06,1,3.13,1,N,79,161,1,21.2,0.0,0.5,5.19,0.0,1.0,31.14,2.5,0.0,0.75
2,2025-11-01 12:36:27,2025-11-01 12:59:35,1,9.18,1,N,138,237,1,37.3,5.0,0.5,7.25,6.94,1.0,62.99,2.5,1.75,0.75
2,2025-11-01 12:22:53,2025-11-01 12:37:36,1,1.83,1,N,144,158,1,14.9,0.0,0.5,3.93,0.0,1.0,23.58,2.5,0.0,0.75
2,2025-11-01 12:59:27,2025-11-01 13:19:00,1,2.91,1,N,107,48,2,19.1,0.0,0.5,0.0,0.0,1.0,23.85,2.5,0.0,0.75
2,2025-11-01 12:01:53,2025-11-01 12:24:44,4,2.87,1,N,249,161,2,21.2,0.0,0.5,0.0,0.0,1.0,25.95,2.5,0.0,0.75
2,2025-11-01 12:39:24,2025-11-01 13:01:44,1,6.3,1,N,12,100,1,31.7,0.0,0.5,5.0,0.0,1.0,41.45,2.5,0.0,0.75
1,2025-11-01 12:54:21,2025-11-01 12:57:35,1,0.4,1,N,141,141,1,5.1,2.5,0.5,2.0,0.0,1.0,11.1,2.5,0.0,0.0
2,2025-11-01 12:14:27,2025-11-01 12:31:45,2,2.29,1,N,186,79,1,17.0,0.0,0.5,5.44,0.0,1.0,27.19,2.5,0.0,0.75
2,2025-11-01 12:45:52,2025-11-01 12:52:48,1,0.97,1,N,141,162,1,8.6,0.0,0.5,1.5,0.0,1.0,14.85,2.5,0.0,0.75
2,2025-11-01 12:56:17,2025-11-01 13:03:22,1,1.67,1,N,229,137,2,10.0,0.0,0.5,0.0,0.0,1.0,14.75,2.5,0.0,0.75
2,2025-11-01 12:25:48,2025-11-01 12:31:50,1,0.39,1,N,234,113,1,7.2,0.0,0.5,2.39,0.0,1.0,14.34,2.5,0.0,0.75
2,2025-11-01 12:34:18,2025-11-01 12:40:29,1,0.71,1,N,113,68,2,7.2,0.0,0.5,0.0,0.0,1.0,11.95,2.5,0.0,0.75
2,2025-11-01 12:48:41,2025-11-01 13:01:17,1,1.26,1,N,186,158,1,12.1,0.0,0.5,3.37,0.0,1.0,20.22,2.5,0.0,0.75
2,2025-11-01 12:41:34,2025-11-01 13:03:02,1,2.82,1,N,211,246,1,21.2,0.0,0.5,2.0,0.0,1.0,27.95,2.5,0.0,0.75
1,2025-11-01 12:49:42,2025-11-01 13:01:27,1,1.0,1,N,231,144,2,11.4,3.25,0.5,0.0,0.0,1.0,16.15,2.5,0.0,0.75
2,2025-11-01 12:08:53,2025-11-01 12:21:18,1,1.74,1,N,43,229,1,12.8,0.0,0.5,3.51,0.0,1.0,21.06,2.5,0.0,0.75
2,2025-11-01 12:35:56,2025-11-01 12:48:05,1,1.12,1,N,162,163,1,12.1,0.0,0.5,3.37,0.0,1.0,20.22,2.5,0.0,0.75
2,2025-11-01 12:15:05,2025-11-01 12:29:10,1,1.98,1,N,151,75,1,14.2,0.0,0.5,3.14,0.0,1.0,18.84,0.0,0.0,0.0
2,2025-11-01 12:00:39,2025-11-01 12:09:46,1,1.45,1,N,142,246,1,10.7,0.0,0.5,3.09,0.0,1.0,18.54,2.5,0.0,0.75
2,2025-11-01 12:10:56,2025-11-01 12:24:13,1,2.4,1,N,246,158,1,14.9,0.0,0.5,4.91,0.0,1.0,24.56,2.5,0.0,0.75
2,2025-11-01 12:25:03,2025-11-01 12:39:56,1,1.44,1,N,158,211,1,13.5,0.0,0.5,0.0,0.0,1.0,18.25,2.5,0.0,0.75
2,2025-11-01 12:50:34,2025-11-01 13:07:39,1,1.78,1,N,79,90,1,15.6,0.0,0.5,4.07,0.0,1.0,24.42,2.5,0.0,0.75
2,2025-11-01 12:20:26,2025-11-01 12:33:48,1,1.59,1,N,164,113,2,13.5,1.0,0.5,0.0,0.0,1.0,19.25,2.5,0.0,0.75
2,2025-11-01 12:39:50,2025-11-01 12:53:26,1,1.94,1,N,79,100,1,14.2,1.0,0.5,3.3,0.0,1.0,23.25,2.5,0.0,0.75
2,2025-11-01 12:25:54,2025-11-01 12:31:17,1,0.89,1,N,74,41,1,7.2,0.0,0.5,0.87,0.0,1.0,9.57,0.0,0.0,0.0
2,2025-11-01 12:52:26,2025-11-01 12:58:14,1,0.84,1,N,238,239,1,7.9,0.0,0.5,1.19,0.0,1.0,13.09,2.5,0.0,0.0
2,2025-11-01 12:10:23,2025-11-01 12:14:32,1,0.5,1,N,142,163,1,5.8,0.0,0.5,2.11,0.0,1.0,12.66,2.5,0.0,0.75
2,2025-11-01 12:24:19,2025-11-01 12:32:55,1,1.27,1,N,236,75,2,9.3,0.0,0.5,0.0,0.0,1.0,13.3,2.5,0.0,0.0
1,2025-11-01 12:25:07,2025-11-01 14:18:28,1,14.2,99,N,182,76,1,47.5,0.0,0.5,0.0,6.94,0.0,54.94,0.0,0.0,0.0
1,2025-11-01 12:41:44,2025-11-01 13:38:18,1,11.1,99,N,248,145,1,32.5,0.0,0.5,0.0,0.0,0.0,33.0,0.0,0.0,0.0
1,2025-11-01 12:29:13,2025-11-01 12:40:48,1,2.0,1,N,211,68,1,12.8,3.25,0.5,4.35,0.0,1.0,21.9,2.5,0.0,0.75
1,2025-11-01 12:53:49,2025-11-01 13:03:24,1,0.7,1,N,234,234,1,10.0,3.25,0.5,3.65,0.0,1.0,18.4,2.5,0.0,0.75
2,2025-11-01 12:13:51,2025-11-01 12:23:17,1,0.96,1,N,162,230,1,10.0,0.0,0.5,2.95,0.0,1.0,17.7,2.5,0.0,0.75
2,2025-11-01 12:35:27,2025-11-01 12:54:34,1,2.29,1,N,170,246,1,18.4,0.0,0.5,0.0,0.0,1.0,23.15,2.5,0.0,0.75
2,2025-11-01 12:59:43,2025-11-01 13:16:07,1,1.9,1,N,246,211,1,16.3,0.0,0.5,4.21,0.0,1.0,25.26,2.5,0.0,0.75
2,2025-11-01 12:34:23,2025-11-01 12:58:19,1,2.37,1,N,163,68,1,21.9,0.0,0.5,5.33,0.0,1.0,31.98,2.5,0.0,0.75
2,2025-11-01 12:15:11,2025-11-01 12:23:40,1,1.21,1,N,163,68,1,10.0,0.0,0.5,2.95,0.0,1.0,17.7,2.5,0.0,0.75
2,2025-11-01 12:25:40,2025-11-01 12:39:09,2,1.33,1,N,68,230,1,12.8,0.0,0.5,0.0,0.0,1.0,17.55,2.5,0.0,0.75
1,2025-11-01 12:25:56,2025-11-01 12:54:01,1,9.9,1,N,43,138,1,43.6,8.25,0.5,7.0,0.0,1.0,60.35,2.5,0.0,0.75
2,2025-11-01 12:11:11,2025-11-01 12:19:03,1,0.67,1,N,113,107,1,8.6,0.0,0.5,2.67,0.0,1.0,16.02,2.5,0.0,0.75
2,2025-11-01 12:57:11,2025-11-01 13:06:16,2,1.64,1,N,238,142,1,10.7,0.0,0.5,4.41,0.0,1.0,19.11,2.5,0.0,0.0
2,2025-11-01 12:20:05,2025-11-01 12:35:04,1,3.99,1,N,13,65,1,19.8,0.0,0.5,3.68,0.0,1.0,28.23,2.5,0.0,0.75
1,2025-11-01 12:32:36,2025-11-01 12:44:36,1,2.5,1,N,262,238,1,14.2,2.5,0.5,0.0,0.0,1.0,18.2,2.5,0.0,0.0
1,2025-11-01 12:51:37,2025-11-01 12:59:02,2,0.8,1,N,239,142,1,8.6,2.5,0.5,2.5,0.0,1.0,15.1,2.5,0.0,0.0
2,2025-11-01 12:24:40,2025-11-01 12:28:57,1,0.53,1,N,237,141,1,5.8,0.0,0.5,1.96,0.0,1.0,11.76,2.5,0.0,0.0
2,2025-11-01 12:33:24,2025-11-01 12:36:41,1,0.45,1,N,140,140,4,-5.8,0.0,-0.5,0.0,0.0,-1.0,-9.8,-2.5,0.0,0.0
2,2025-11-01 12:33:24,2025-11-01 12:36:41,1,0.45,1,N,140,140,4,5.8,0.0,0.5,0.0,0.0,1.0,9.8,2.5,0.0,0.0
2,2025-11-01 12:49:58,2025-11-01 13:04:50,2,3.3,1,N,262,230,1,18.4,0.0,0.5,5.79,0.0,1.0,28.94,2.5,0.0,0.75
2,2025-11-01 12:02:37,2025-11-01 12:29:59,1,5.4,1,N,162,41,1,31.0,0.0,0.5,7.15,0.0,1.0,42.9,2.5,0.0,0.75
